province,party,months_before,cpi_category,vote_share_2019,vote_share_2021,delta_vote_share,cpi_change
Alberta,National Citizens Alliance of Canada/Alliance Nationale des Citoyens du Canada,3,All-items,0.0000000000,0.0000607280,0.0000607280,7.400000

Alberta,National Citizens Alliance of Canada/Alliance Nationale des Citoyens du Canada,3,Food,0.0000000000,0.0000607280,0.0000607280,7.766667

Alberta,National Citizens Alliance of Canada/Alliance Nationale des Citoyens du Canada,6,All-items,0.0000000000,0.0000607280,0.0000607280,6.183333

Alberta,National Citizens Alliance of Canada/Alliance Nationale des Citoyens du Canada,6,Food,0.0000000000,0.0000607280,0.0000607280,7.500000

Alberta,National Citizens Alliance of Canada/Alliance Nationale des Citoyens du Canada,12,All-items,0.0000000000,0.0000607280,0.0000607280,5.091667

Alberta,National Citizens Alliance of Canada/Alliance Nationale des Citoyens du Canada,12,Food,0.0000000000,0.0000607280,0.0000607280,7.300000

Alberta,National Citizens Alliance of Canada/Alliance Nationale des Citoyens du Canada,24,All-items,0.0000000000,0.0000607280,0.0000607280,4.587500

Alberta,National Citizens Alliance of Canada/Alliance Nationale des Citoyens du Canada,24,Food,0.0000000000,0.0000607280,0.0000607280,8.225000

British Columbia,National Citizens Alliance of Canada/Alliance Nationale des Citoyens du Canada,3,All-items,0.0000000000,0.0000000000,0.0000000000,4.833333

British Columbia,National Citizens Alliance of Canada/Alliance Nationale des Citoyens du Canada,3,Food,0.0000000000,0.0000000000,0.0000000000,6.666667

British Columbia,National Citizens Alliance of Canada/Alliance Nationale des Citoyens du Canada,6,All-items,0.0000000000,0.0000000000,0.0000000000,4.083333

British Columbia,National Citizens Alliance of Canada/Alliance Nationale des Citoyens du Canada,6,Food,0.0000000000,0.0000000000,0.0000000000,6.650000

British Columbia,National Citizens Alliance of Canada/Alliance Nationale des Citoyens du Canada,12,All-items,0.0000000000,0.0000000000,0.0000000000,3.950000

British Columbia,National Citizens Alliance of Canada/Alliance Nationale des Citoyens du Canada,12,Food,0.0000000000,0.0000000000,0.0000000000,7.016667

British Columbia,National Citizens Alliance of Canada/Alliance Nationale des Citoyens du Canada,24,All-items,0.0000000000,0.0000000000,0.0000000000,4.137500

British Columbia,National Citizens Alliance of Canada/Alliance Nationale des Citoyens du Canada,24,Food,0.0000000000,0.0000000000,0.0000000000,8.179167

Newfoundland and Labrador,New Democratic Party/Nouveau Parti dΘmocratique,3,All-items,0.2370292423,0.1731997650,-0.0638294772,6.200000

Newfoundland and Labrador,New Democratic Party/Nouveau Parti dΘmocratique,3,Food,0.2370292423,0.1731997650,-0.0638294772,6.733333

Newfoundland and Labrador,New Democratic Party/Nouveau Parti dΘmocratique,6,All-items,0.2370292423,0.1731997650,-0.0638294772,5.216667

Newfoundland and Labrador,New Democratic Party/Nouveau Parti dΘmocratique,6,Food,0.2370292423,0.1731997650,-0.0638294772,5.683333

Newfoundland and Labrador,New Democratic Party/Nouveau Parti dΘmocratique,12,All-items,0.2370292423,0.1731997650,-0.0638294772,4.308333

Newfoundland and Labrador,New Democratic Party/Nouveau Parti dΘmocratique,12,Food,0.2370292423,0.1731997650,-0.0638294772,5.233333

Newfoundland and Labrador,New Democratic Party/Nouveau Parti dΘmocratique,24,All-items,0.2370292423,0.1731997650,-0.0638294772,2.933333

Newfoundland and Labrador,New Democratic Party/Nouveau Parti dΘmocratique,24,Food,0.2370292423,0.1731997650,-0.0638294772,4.979167

Prince Edward Island,New Democratic Party/Nouveau Parti dΘmocratique,3,All-items,0.0755504490,0.0923729014,0.0168224524,8.366667

Prince Edward Island,New Democratic Party/Nouveau Parti dΘmocratique,3,Food,0.0755504490,0.0923729014,0.0168224524,10.966667

Prince Edward Island,New Democratic Party/Nouveau Parti dΘmocratique,6,All-items,0.0755504490,0.0923729014,0.0168224524,6.933333

Prince Edward Island,New Democratic Party/Nouveau Parti dΘmocratique,6,Food,0.0755504490,0.0923729014,0.0168224524,10.366667

Prince Edward Island,New Democratic Party/Nouveau Parti dΘmocratique,12,All-items,0.0755504490,0.0923729014,0.0168224524,5.183333

Prince Edward Island,New Democratic Party/Nouveau Parti dΘmocratique,12,Food,0.0755504490,0.0923729014,0.0168224524,10.333333

Prince Edward Island,New Democratic Party/Nouveau Parti dΘmocratique,24,All-items,0.0755504490,0.0923729014,0.0168224524,3.570833

Prince Edward Island,New Democratic Party/Nouveau Parti dΘmocratique,24,Food,0.0755504490,0.0923729014,0.0168224524,10.537500

Nova Scotia,New Democratic Party/Nouveau Parti dΘmocratique,3,All-items,0.1888908867,0.2205572839,0.0316663972,6.166667

Nova Scotia,New Democratic Party/Nouveau Parti dΘmocratique,3,Food,0.1888908867,0.2205572839,0.0316663972,8.066667

Nova Scotia,New Democratic Party/Nouveau Parti dΘmocratique,6,All-items,0.1888908867,0.2205572839,0.0316663972,5.566667

Nova Scotia,New Democratic Party/Nouveau Parti dΘmocratique,6,Food,0.1888908867,0.2205572839,0.0316663972,7.366667

Nova Scotia,New Democratic Party/Nouveau Parti dΘmocratique,12,All-items,0.1888908867,0.2205572839,0.0316663972,4.725000

Nova Scotia,New Democratic Party/Nouveau Parti dΘmocratique,12,Food,0.1888908867,0.2205572839,0.0316663972,7.091667

Nova Scotia,New Democratic Party/Nouveau Parti dΘmocratique,24,All-items,0.1888908867,0.2205572839,0.0316663972,3.779167

Nova Scotia,New Democratic Party/Nouveau Parti dΘmocratique,24,Food,0.1888908867,0.2205572839,0.0316663972,7.441667

New Brunswick,New Democratic Party/Nouveau Parti dΘmocratique,3,All-items,0.0937040995,0.1190369054,0.0253328059,6.000000

New Brunswick,New Democratic Party/Nouveau Parti dΘmocratique,3,Food,0.0937040995,0.1190369054,0.0253328059,10.033333

New Brunswick,New Democratic Party/Nouveau Parti dΘmocratique,6,All-items,0.0937040995,0.1190369054,0.0253328059,5.183333

New Brunswick,New Democratic Party/Nouveau Parti dΘmocratique,6,Food,0.0937040995,0.1190369054,0.0253328059,8.850000

New Brunswick,New Democratic Party/Nouveau Parti dΘmocratique,12,All-items,0.0937040995,0.1190369054,0.0253328059,4.125000

New Brunswick,New Democratic Party/Nouveau Parti dΘmocratique,12,Food,0.0937040995,0.1190369054,0.0253328059,8.208333

New Brunswick,New Democratic Party/Nouveau Parti dΘmocratique,24,All-items,0.0937040995,0.1190369054,0.0253328059,3.466667

New Brunswick,New Democratic Party/Nouveau Parti dΘmocratique,24,Food,0.0937040995,0.1190369054,0.0253328059,8.437500

Quebec,New Democratic Party/Nouveau Parti dΘmocratique,3,All-items,0.1083980769,0.0975518110,-0.0108462659,6.500000

Quebec,New Democratic Party/Nouveau Parti dΘmocratique,3,Food,0.1083980769,0.0975518110,-0.0108462659,8.300000

Quebec,New Democratic Party/Nouveau Parti dΘmocratique,6,All-items,0.1083980769,0.0975518110,-0.0108462659,5.616667

Quebec,New Democratic Party/Nouveau Parti dΘmocratique,6,Food,0.1083980769,0.0975518110,-0.0108462659,7.050000

Quebec,New Democratic Party/Nouveau Parti dΘmocratique,12,All-items,0.1083980769,0.0975518110,-0.0108462659,4.925000

Quebec,New Democratic Party/Nouveau Parti dΘmocratique,12,Food,0.1083980769,0.0975518110,-0.0108462659,6.666667

Quebec,New Democratic Party/Nouveau Parti dΘmocratique,24,All-items,0.1083980769,0.0975518110,-0.0108462659,4.316667

Quebec,New Democratic Party/Nouveau Parti dΘmocratique,24,Food,0.1083980769,0.0975518110,-0.0108462659,7.225000

Ontario,New Democratic Party/Nouveau Parti dΘmocratique,3,All-items,0.1681165872,0.1786518922,0.0105353050,6.100000

Ontario,New Democratic Party/Nouveau Parti dΘmocratique,3,Food,0.1681165872,0.1786518922,0.0105353050,7.633333

Ontario,New Democratic Party/Nouveau Parti dΘmocratique,6,All-items,0.1681165872,0.1786518922,0.0105353050,5.150000

Ontario,New Democratic Party/Nouveau Parti dΘmocratique,6,Food,0.1681165872,0.1786518922,0.0105353050,6.016667

Ontario,New Democratic Party/Nouveau Parti dΘmocratique,12,All-items,0.1681165872,0.1786518922,0.0105353050,4.383333

Ontario,New Democratic Party/Nouveau Parti dΘmocratique,12,Food,0.1681165872,0.1786518922,0.0105353050,5.666667

Ontario,New Democratic Party/Nouveau Parti dΘmocratique,24,All-items,0.1681165872,0.1786518922,0.0105353050,3.979167

Ontario,New Democratic Party/Nouveau Parti dΘmocratique,24,Food,0.1681165872,0.1786518922,0.0105353050,7.020833

Manitoba,New Democratic Party/Nouveau Parti dΘmocratique,3,All-items,0.2082453199,0.2295845910,0.0213392711,5.800000

Manitoba,New Democratic Party/Nouveau Parti dΘmocratique,3,Food,0.2082453199,0.2295845910,0.0213392711,5.700000

Manitoba,New Democratic Party/Nouveau Parti dΘmocratique,6,All-items,0.2082453199,0.2295845910,0.0213392711,4.866667

Manitoba,New Democratic Party/Nouveau Parti dΘmocratique,6,Food,0.2082453199,0.2295845910,0.0213392711,5.050000

Manitoba,New Democratic Party/Nouveau Parti dΘmocratique,12,All-items,0.2082453199,0.2295845910,0.0213392711,4.091667

Manitoba,New Democratic Party/Nouveau Parti dΘmocratique,12,Food,0.2082453199,0.2295845910,0.0213392711,5.050000

Manitoba,New Democratic Party/Nouveau Parti dΘmocratique,24,All-items,0.2082453199,0.2295845910,0.0213392711,4.091667

Manitoba,New Democratic Party/Nouveau Parti dΘmocratique,24,Food,0.2082453199,0.2295845910,0.0213392711,6.075000

Saskatchewan,New Democratic Party/Nouveau Parti dΘmocratique,3,All-items,0.1960300705,0.2107695648,0.0147394943,4.733333

Saskatchewan,New Democratic Party/Nouveau Parti dΘmocratique,3,Food,0.1960300705,0.2107695648,0.0147394943,7.100000

Saskatchewan,New Democratic Party/Nouveau Parti dΘmocratique,6,All-items,0.1960300705,0.2107695648,0.0147394943,3.983333

Saskatchewan,New Democratic Party/Nouveau Parti dΘmocratique,6,Food,0.1960300705,0.2107695648,0.0147394943,6.816667

Saskatchewan,New Democratic Party/Nouveau Parti dΘmocratique,12,All-items,0.1960300705,0.2107695648,0.0147394943,3.716667

Saskatchewan,New Democratic Party/Nouveau Parti dΘmocratique,12,Food,0.1960300705,0.2107695648,0.0147394943,6.375000

Saskatchewan,New Democratic Party/Nouveau Parti dΘmocratique,24,All-items,0.1960300705,0.2107695648,0.0147394943,3.470833

Saskatchewan,New Democratic Party/Nouveau Parti dΘmocratique,24,Food,0.1960300705,0.2107695648,0.0147394943,7.245833

Alberta,New Democratic Party/Nouveau Parti dΘmocratique,3,All-items,0.1158811903,0.1906212222,0.0747400319,7.400000

Alberta,New Democratic Party/Nouveau Parti dΘmocratique,3,Food,0.1158811903,0.1906212222,0.0747400319,7.766667

Alberta,New Democratic Party/Nouveau Parti dΘmocratique,6,All-items,0.1158811903,0.1906212222,0.0747400319,6.183333

Alberta,New Democratic Party/Nouveau Parti dΘmocratique,6,Food,0.1158811903,0.1906212222,0.0747400319,7.500000

Alberta,New Democratic Party/Nouveau Parti dΘmocratique,12,All-items,0.1158811903,0.1906212222,0.0747400319,5.091667

Alberta,New Democratic Party/Nouveau Parti dΘmocratique,12,Food,0.1158811903,0.1906212222,0.0747400319,7.300000

Alberta,New Democratic Party/Nouveau Parti dΘmocratique,24,All-items,0.1158811903,0.1906212222,0.0747400319,4.587500

Alberta,New Democratic Party/Nouveau Parti dΘmocratique,24,Food,0.1158811903,0.1906212222,0.0747400319,8.225000

British Columbia,New Democratic Party/Nouveau Parti dΘmocratique,3,All-items,0.2443637067,0.2932343012,0.0488705945,4.833333

British Columbia,New Democratic Party/Nouveau Parti dΘmocratique,3,Food,0.2443637067,0.2932343012,0.0488705945,6.666667

British Columbia,New Democratic Party/Nouveau Parti dΘmocratique,6,All-items,0.2443637067,0.2932343012,0.0488705945,4.083333

British Columbia,New Democratic Party/Nouveau Parti dΘmocratique,6,Food,0.2443637067,0.2932343012,0.0488705945,6.650000

British Columbia,New Democratic Party/Nouveau Parti dΘmocratique,12,All-items,0.2443637067,0.2932343012,0.0488705945,3.950000

British Columbia,New Democratic Party/Nouveau Parti dΘmocratique,12,Food,0.2443637067,0.2932343012,0.0488705945,7.016667

British Columbia,New Democratic Party/Nouveau Parti dΘmocratique,24,All-items,0.2443637067,0.2932343012,0.0488705945,4.137500

British Columbia,New Democratic Party/Nouveau Parti dΘmocratique,24,Food,0.2443637067,0.2932343012,0.0488705945,8.179167

Newfoundland and Labrador,No Affiliation/Aucune appartenance,3,All-items,0.0000000000,0.0000000000,0.0000000000,6.200000

Newfoundland and Labrador,No Affiliation/Aucune appartenance,3,Food,0.0000000000,0.0000000000,0.0000000000,6.733333

Newfoundland and Labrador,No Affiliation/Aucune appartenance,6,All-items,0.0000000000,0.0000000000,0.0000000000,5.216667

Newfoundland and Labrador,No Affiliation/Aucune appartenance,6,Food,0.0000000000,0.0000000000,0.0000000000,5.683333

Newfoundland and Labrador,No Affiliation/Aucune appartenance,12,All-items,0.0000000000,0.0000000000,0.0000000000,4.308333

Newfoundland and Labrador,No Affiliation/Aucune appartenance,12,Food,0.0000000000,0.0000000000,0.0000000000,5.233333

Newfoundland and Labrador,No Affiliation/Aucune appartenance,24,All-items,0.0000000000,0.0000000000,0.0000000000,2.933333

Newfoundland and Labrador,No Affiliation/Aucune appartenance,24,Food,0.0000000000,0.0000000000,0.0000000000,4.979167

Prince Edward Island,No Affiliation/Aucune appartenance,3,All-items,0.0000000000,0.0000000000,0.0000000000,8.366667

Prince Edward Island,No Affiliation/Aucune appartenance,3,Food,0.0000000000,0.0000000000,0.0000000000,10.966667

Prince Edward Island,No Affiliation/Aucune appartenance,6,All-items,0.0000000000,0.0000000000,0.0000000000,6.933333

Prince Edward Island,No Affiliation/Aucune appartenance,6,Food,0.0000000000,0.0000000000,0.0000000000,10.366667

Prince Edward Island,No Affiliation/Aucune appartenance,12,All-items,0.0000000000,0.0000000000,0.0000000000,5.183333

Prince Edward Island,No Affiliation/Aucune appartenance,12,Food,0.0000000000,0.0000000000,0.0000000000,10.333333

Prince Edward Island,No Affiliation/Aucune appartenance,24,All-items,0.0000000000,0.0000000000,0.0000000000,3.570833

Prince Edward Island,No Affiliation/Aucune appartenance,24,Food,0.0000000000,0.0000000000,0.0000000000,10.537500

Nova Scotia,No Affiliation/Aucune appartenance,3,All-items,0.0000000000,0.0000000000,0.0000000000,6.166667

Nova Scotia,No Affiliation/Aucune appartenance,3,Food,0.0000000000,0.0000000000,0.0000000000,8.066667

Nova Scotia,No Affiliation/Aucune appartenance,6,All-items,0.0000000000,0.0000000000,0.0000000000,5.566667

Nova Scotia,No Affiliation/Aucune appartenance,6,Food,0.0000000000,0.0000000000,0.0000000000,7.366667

Nova Scotia,No Affiliation/Aucune appartenance,12,All-items,0.0000000000,0.0000000000,0.0000000000,4.725000

Nova Scotia,No Affiliation/Aucune appartenance,12,Food,0.0000000000,0.0000000000,0.0000000000,7.091667

Nova Scotia,No Affiliation/Aucune appartenance,24,All-items,0.0000000000,0.0000000000,0.0000000000,3.779167

Nova Scotia,No Affiliation/Aucune appartenance,24,Food,0.0000000000,0.0000000000,0.0000000000,7.441667

New Brunswick,No Affiliation/Aucune appartenance,3,All-items,0.0000000000,0.0000000000,0.0000000000,6.000000

New Brunswick,No Affiliation/Aucune appartenance,3,Food,0.0000000000,0.0000000000,0.0000000000,10.033333

New Brunswick,No Affiliation/Aucune appartenance,6,All-items,0.0000000000,0.0000000000,0.0000000000,5.183333

New Brunswick,No Affiliation/Aucune appartenance,6,Food,0.0000000000,0.0000000000,0.0000000000,8.850000

New Brunswick,No Affiliation/Aucune appartenance,12,All-items,0.0000000000,0.0000000000,0.0000000000,4.125000

New Brunswick,No Affiliation/Aucune appartenance,12,Food,0.0000000000,0.0000000000,0.0000000000,8.208333

New Brunswick,No Affiliation/Aucune appartenance,24,All-items,0.0000000000,0.0000000000,0.0000000000,3.466667

New Brunswick,No Affiliation/Aucune appartenance,24,Food,0.0000000000,0.0000000000,0.0000000000,8.437500

Quebec,No Affiliation/Aucune appartenance,3,All-items,0.0003907255,0.0010566853,0.0006659598,6.500000

Quebec,No Affiliation/Aucune appartenance,3,Food,0.0003907255,0.0010566853,0.0006659598,8.300000

Quebec,No Affiliation/Aucune appartenance,6,All-items,0.0003907255,0.0010566853,0.0006659598,5.616667

Quebec,No Affiliation/Aucune appartenance,6,Food,0.0003907255,0.0010566853,0.0006659598,7.050000

Quebec,No Affiliation/Aucune appartenance,12,All-items,0.0003907255,0.0010566853,0.0006659598,4.925000

Quebec,No Affiliation/Aucune appartenance,12,Food,0.0003907255,0.0010566853,0.0006659598,6.666667

Quebec,No Affiliation/Aucune appartenance,24,All-items,0.0003907255,0.0010566853,0.0006659598,4.316667

Quebec,No Affiliation/Aucune appartenance,24,Food,0.0003907255,0.0010566853,0.0006659598,7.225000

Ontario,No Affiliation/Aucune appartenance,3,All-items,0.0000103015,0.0000000000,-0.0000103015,6.100000

Ontario,No Affiliation/Aucune appartenance,3,Food,0.0000103015,0.0000000000,-0.0000103015,7.633333

Ontario,No Affiliation/Aucune appartenance,6,All-items,0.0000103015,0.0000000000,-0.0000103015,5.150000

Ontario,No Affiliation/Aucune appartenance,6,Food,0.0000103015,0.0000000000,-0.0000103015,6.016667

Ontario,No Affiliation/Aucune appartenance,12,All-items,0.0000103015,0.0000000000,-0.0000103015,4.383333

Ontario,No Affiliation/Aucune appartenance,12,Food,0.0000103015,0.0000000000,-0.0000103015,5.666667
